Project_Name,Project_URL,Project_Hash,Test_id,OD_Type,Polluter_or_Setter,Cleaner,Diff,Path
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_EndTailImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_selected__variable_not_numeric,"80a81
>     transformer = MathematicalCombinator(variables=['Name', 'Age', 'Marks'])
",feature_engine/ipflakies_result/dc018867/patch/test_missing_data_imputer_patch_cc230da6.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_EndTailImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_Serror_when_selected__variable_not_in_df,"80a81
>     transformer = MathematicalCombinator(variables=['FeatOutsideDataset', 'Age'])
",feature_engine/ipflakies_result/dc018867/patch/test_missing_data_imputer_patch_f3e4ab31.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_EndTailImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_variable_names_and_operations_LengthNotEqual,"80a81,82
>     with pytest.raises(KeyError):
>         transformer = MathematicalCombinator(math_operations=['sum', 'mean'], new_variables_names=['sum_of_two_vars'])
",feature_engine/ipflakies_result/dc018867/patch/test_missing_data_imputer_patch_9b42c0b2.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_EndTailImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_variable_manipulation.py::test_define_variables,"80a81
>     vars_str = 'var1'
",feature_engine/ipflakies_result/dc018867/patch/test_missing_data_imputer_patch_48416cbe.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_MeanMedianImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_dataframe_checks.py::test_is_dataframe,"29a30,31
>     with pytest.raises(TypeError):
>         assert _is_dataframe([1, 2, 4])
",feature_engine/ipflakies_result/162186b6/patch/test_missing_data_imputer_patch_4aca7501.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_MeanMedianImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_discretisers.py::test_UserInputDiscretise,"29a30
>     boston_dataset = load_boston()
",feature_engine/ipflakies_result/162186b6/patch/test_missing_data_imputer_patch_837290cf.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_MeanMedianImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_selected__variable_not_numeric,"29a30
>     transformer = MathematicalCombinator(variables=['Name', 'Age', 'Marks'])
",feature_engine/ipflakies_result/162186b6/patch/test_missing_data_imputer_patch_cc230da6.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_MeanMedianImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_Serror_when_selected__variable_not_in_df,"29a30
>     transformer = MathematicalCombinator(variables=['FeatOutsideDataset', 'Age'])
",feature_engine/ipflakies_result/162186b6/patch/test_missing_data_imputer_patch_f3e4ab31.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_MeanMedianImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_variable_names_and_operations_LengthNotEqual,"29a30,31
>     with pytest.raises(KeyError):
>         transformer = MathematicalCombinator(math_operations=['sum', 'mean'], new_variables_names=['sum_of_two_vars'])
",feature_engine/ipflakies_result/162186b6/patch/test_missing_data_imputer_patch_9b42c0b2.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_MeanMedianImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_variable_manipulation.py::test_define_variables,"29a30
>     vars_str = 'var1'
",feature_engine/ipflakies_result/162186b6/patch/test_missing_data_imputer_patch_48416cbe.patch
findatabroker,https://github.com/tomerten/findatabroker,204c433d51e2d2de5c132a4607cd504809fd4a71,FinDataBroker/tests/test_mongo.py::test__load___ok,brittle,FinDataBroker/tests/test_mongo.py::test__save___ok,,"37a38,42
>     objs = [{'name': 'boe', 'year': 2019}]
>     index = [('name', ASCENDING), ('year', ASCENDING)]
>     broker.save(objs, db, col, index, unique=True)
>     db = 'testdb'
>     col = 'testcol'
",findatabroker/ipflakies_result/dd73d33c/patch/test_mongo_patch_21587db3.patch
fissa,https://github.com/rochefort-lab/fissa,2077a8c8a029948dcf1d4c352f785700f42aff9f,fissa/tests/test_core.py::TestExperimentA::test_imagelistloaded_roizip,victim,fissa/tests/test_core.py::TestExperimentA::test_lowmemorymode,fissa/tests/test_core.py::TestExperimentA::test_manualhandler,"102a103,106
>         image_path = os.path.join(self.resources_dir, self.images_dir)
>         roi_path = os.path.join(self.resources_dir, self.roi_zip_path)
>         exp = core.Experiment(image_path, roi_path, self.output_dir, datahandler_custom=datahandler)
>         exp.separate()
",fissa/ipflakies_result/9b0aa9cb/patch/test_core_patch_407b3298.patch
fooof,https://github.com/voytekresearch/fooof,7a520c4f8ac3a44f4f18dc025b5e5d40049c9f2b,fooof/tests/objs/test_fit.py::test_fooof_fit_knee,victim,fooof/tests/plts/test_fg.py::test_plot_fg_ap,fooof/tests/objs/test_fit.py::test_fooof_checks,"87a88,94
>     'Test various checks, errors and edge cases in FOOOF.\n    This tests all the input checking done in `_prepare_data`.\n    '
>     (xs, ys) = gen_power_spectrum([3, 50], [50, 2], [10, 0.5, 2])
>     tfm = FOOOF(verbose=False)
>     with raises(DataError):
>         tfm.fit(xs, ys.astype('complex'))
>     tfm.fit(xs, ys, [3, 40])
>     (xs, ys) = gen_power_spectrum([3, 50], [50, 2], [10, 0.5, 2])
",fooof/ipflakies_result/f732b4e8/patch/test_fit_patch_ab2b1c7d.patch
fooof,https://github.com/voytekresearch/fooof,7a520c4f8ac3a44f4f18dc025b5e5d40049c9f2b,fooof/tests/objs/test_fit.py::test_fooof_fit_nk,victim,fooof/tests/plts/test_fg.py::test_plot_fg_gf,fooof/tests/objs/test_fit.py::test_fooof_fit_nk_noise,"53a54,59
>     'Test FOOOF fit on noisy data, to make sure nothing breaks.'
>     ap_params = [50, 2]
>     gauss_params = [10, 0.5, 2, 20, 0.3, 4]
>     nlv = 1.0
>     (xs, ys) = gen_power_spectrum([3, 50], ap_params, gauss_params, nlv)
>     tfm = FOOOF(max_n_peaks=8, verbose=False)
",fooof/ipflakies_result/4ffef357/patch/test_fit_patch_68c7fad8.patch
fooof,https://github.com/voytekresearch/fooof,7a520c4f8ac3a44f4f18dc025b5e5d40049c9f2b,fooof/tests/utils/test_download.py::test_check_data_file,brittle,fooof/tests/utils/test_download.py::test_check_data_folder,,"28a29
>     assert os.path.isdir(TEST_FOLDER)
",fooof/ipflakies_result/3c688ac7/patch/test_download_patch_6afd6fc7.patch
icloud_photos_downloader,https://github.com/ndbroadbent/icloud_photos_downloader,e5f304941e2a74b1fbda06c4270ec2fc100e6a49,tests/test_cli.py::CliTestCase::test_tqdm,brittle,tests/test_cli.py::CliTestCase::test_log_levels,,"59a60,64
>         with vcr.use_cassette('tests/vcr_cassettes/listing_photos.yml'):
>             os.environ['CLIENT_ID'] = 'DE309E26-942E-11E8-92F5-14109FE0B321'
>             runner = CliRunner()
>             result = runner.invoke(main, ['--username', 'jdoe@gmail.com', '--password', 'password1', '--recent', '0', '--log-level', 'info', '-dtests/fixtures/Photos'])
>             assert (result.exit_code == 0)
",icloud_photos_downloader/ipflakies_result/4c752d60/patch/test_cli_patch_b3de7604.patch
json-storage-manager,https://github.com/hefnawi/json-storage-manager,c7521fc4a576cf23a8c2454106bed6fb8c951b8d,tests/test_main.py::test_get_item,brittle,tests/test_main.py::test_write_json,,"77a78,82
>     with atomic.atomic_write(str(json_file)) as temp_file:
>         with open(str(json_file)) as products_file:
>             products_data = json.load(products_file)
>         products_data.append({'uuid': '2299d69e-deba-11e8-bded-680715cce955', 'price': 111.0, 'name': 'Test Product'})
>         json.dump(products_data, temp_file)
",json-storage-manager/ipflakies_result/6a35240d/patch/test_main_patch_7b89bf49.patch
json-storage-manager,https://github.com/hefnawi/json-storage-manager,c7521fc4a576cf23a8c2454106bed6fb8c951b8d,tests/test_main.py::test_set_item_fail,brittle,tests/test_main.py::test_set_item,,"114a115,116
>     new_item = {'uuid': '1144d69e-joya-33e8-bdfd-680688cce955', 'price': 333.0, 'name': 'Test Product via set_item'}
>     results = atomic.set_item(str(json_file), new_item)
",json-storage-manager/ipflakies_result/8014fb2e/patch/test_main_patch_1e2c90fa.patch
json-storage-manager,https://github.com/hefnawi/json-storage-manager,c7521fc4a576cf23a8c2454106bed6fb8c951b8d,tests/test_main.py::test_update_item,brittle,tests/test_main.py::test_set_item,,"102a103,104
>     new_item = {'uuid': '1144d69e-joya-33e8-bdfd-680688cce955', 'price': 333.0, 'name': 'Test Product via set_item'}
>     results = atomic.set_item(str(json_file), new_item)
",json-storage-manager/ipflakies_result/66fee762/patch/test_main_patch_1e2c90fa.patch
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_with_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_with_fix,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_without_fix,"34a35,40
>         cli_args = _create_arg_parser().parse_args(['test_rule_without_fix'])
>         reload(config)
>         config.REPORTER = MemoryReporter
>         linter = Linter(cli_args, config)
>         (lines, reporter) = linter.lint_lines('test_rule_without_fix', self.TEST_INPUT)
>         self.assertEqual(reporter.found_issues[Category.CONVENTION], 1)
",krllint/ipflakies_result/68af961b/patch/test_extraneous_whitespace_patch_916f7d1b.patch
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_without_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_without_fix,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_with_fix,"14a15,18
>         cli_args = _create_arg_parser().parse_args(['--fix', 'test_rule_with_fix'])
>         linter = Linter(cli_args, config)
>         (lines, _) = linter.lint_lines('test_rule_with_fix', self.TEST_INPUT)
>         self.assertEqual(lines, self.FIXED_INPUT)
",krllint/ipflakies_result/2c161a1e/patch/test_extraneous_whitespace_patch_90674909.patch
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_indentation_checker.py::IndentationCheckerTestCase::test_rule_with_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_with_fix,tests/test_indentation_checker.py::IndentationCheckerTestCase::test_rule_without_fix,"59a60,63
>         cli_args = _create_arg_parser().parse_args(['test_rule_without_fix'])
>         linter = Linter(cli_args, config)
>         (lines, reporter) = linter.lint_lines('test_rule_without_fix', self.TEST_INPUT)
>         self.assertEqual(reporter.found_issues[Category.CONVENTION], 0)
",krllint/ipflakies_result/8a552cdd/patch/test_indentation_checker_patch_d4b27aaa.patch
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_lower_or_mixed_case_built_in_type.py::LowerOrMixedCaseBuiltInTestCase::test_rule_with_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_with_fix,tests/test_lower_or_mixed_case_built_in_type.py::LowerOrMixedCaseBuiltInTestCase::test_rule_without_fix,"34a35,40
>         cli_args = _create_arg_parser().parse_args(['test_rule_without_fix'])
>         reload(config)
>         config.REPORTER = MemoryReporter
>         linter = Linter(cli_args, config)
>         (lines, reporter) = linter.lint_lines('test_rule_without_fix', self.TEST_INPUT)
>         self.assertEqual(reporter.found_issues[Category.CONVENTION], 0)
",krllint/ipflakies_result/3ce68947/patch/test_lower_or_mixed_case_built_in_type_patch_865aaa66.patch
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_lower_or_mixed_case_built_in_type.py::LowerOrMixedCaseBuiltInTestCase::test_rule_without_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_without_fix,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_with_fix,"14a15,18
>         cli_args = _create_arg_parser().parse_args(['--fix', 'test_rule_with_fix'])
>         linter = Linter(cli_args, config)
>         (lines, _) = linter.lint_lines('test_rule_with_fix', self.TEST_INPUT)
>         self.assertEqual(lines, self.FIXED_INPUT)
",krllint/ipflakies_result/2061b159/patch/test_lower_or_mixed_case_built_in_type_patch_90674909.patch
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_open_task.py::OpenTaskTestCase::test_rule_with_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_with_fix,tests/test_lower_or_mixed_case_built_in_type.py::LowerOrMixedCaseBuiltInTestCase::test_rule_without_fix,"33a34,39
>         cli_args = _create_arg_parser().parse_args(['test_rule_without_fix'])
>         reload(config)
>         config.REPORTER = MemoryReporter
>         linter = Linter(cli_args, config)
>         (lines, reporter) = linter.lint_lines('test_rule_without_fix', self.TEST_INPUT)
>         self.assertEqual(reporter.found_issues[Category.CONVENTION], 0)
",krllint/ipflakies_result/1a2ef79d/patch/test_open_task_patch_865aaa66.patch
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_open_task.py::OpenTaskTestCase::test_rule_without_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_without_fix,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_with_fix,"13a14,17
>         cli_args = _create_arg_parser().parse_args(['--fix', 'test_rule_with_fix'])
>         config.REPORTER = MemoryReporter
>         linter = Linter(cli_args, config)
>         (lines, _) = linter.lint_lines('test_rule_with_fix', self.TEST_INPUT)
",krllint/ipflakies_result/8e6050b2/patch/test_open_task_patch_90674909.patch
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_trailing_white_space_rule.py::TrailingWhiteSpaceTestCase::test_rule_with_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_with_fix,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_without_fix,"34a35,40
>         cli_args = _create_arg_parser().parse_args(['test_rule_without_fix'])
>         reload(config)
>         config.REPORTER = MemoryReporter
>         linter = Linter(cli_args, config)
>         (lines, reporter) = linter.lint_lines('test_rule_without_fix', self.TEST_INPUT)
>         self.assertEqual(reporter.found_issues[Category.CONVENTION], 1)
",krllint/ipflakies_result/3a414bcf/patch/test_trailing_white_space_rule_patch_916f7d1b.patch
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_trailing_white_space_rule.py::TrailingWhiteSpaceTestCase::test_rule_without_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_without_fix,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_with_fix,"14a15,18
>         cli_args = _create_arg_parser().parse_args(['--fix', 'test_rule_with_fix'])
>         linter = Linter(cli_args, config)
>         (lines, _) = linter.lint_lines('test_rule_with_fix', self.TEST_INPUT)
>         self.assertEqual(lines, self.FIXED_INPUT)
",krllint/ipflakies_result/e99ab5fb/patch/test_trailing_white_space_rule_patch_90674909.patch
